question_id,question_number,subject,question_text,predicted_blooms_level,confidence_score,cognitive_depth,identified_action_verb,estimated_difficulty,word_count
BANK_1853,Q53,Digital Logic,[Digital Logic Item #53] Calculate minimum number of JK flip-flops needed to design a synchronous counter counting sequence 0-1-0-2-0-3. (Variant B1),Create,0.6,6,design,Medium,21
BANK_1854,Q54,Digital Logic,[Digital Logic Item #54] Calculate minimum number of D flip-flops required to design a MOD-258 counter. (Variant B1),Create,0.6,6,design,Hard,18
BANK_1855,Q55,Digital Logic,[Digital Logic Item #55] Determine the counting sequence of a 4-bit Johnson counter starting from 0000. (Variant B1),Apply,0.98,3,determine,Medium,18
BANK_1856,Q56,Digital Logic,[Digital Logic Item #56] Explain race-around condition in JK flip-flop and how master-slave architecture resolves it. (Variant B1),Create,0.6,6,architecture,Hard,18
BANK_1857,Q57,Digital Logic,[Digital Logic Item #57] Design a 3-bit synchronous up counter using T flip-flops and derive next-state equations. (Variant B1),Create,0.67,6,design,Hard,19
BANK_1858,Q58,Digital Logic,[Digital Logic Item #58] Design a sequence detector FSM that detects overlapping occurrences of string '1011'. (Variant B1),Create,0.98,6,design,Hard,18
BANK_1859,Q59,Digital Logic,[Digital Logic Item #59] Differentiate between Mealy and Moore Finite State Machine models with state transition diagrams. (Variant B1),Analyze,0.62,4,differentiate,Medium,19
BANK_1860,Q60,Digital Logic,"[Digital Logic Item #60] Design a 4-bit Arithmetic Logic Unit (ALU) supporting AND, OR, ADD, SUB, XOR operations with control lines. (Variant B1)",Create,0.98,6,design,Medium,23
BANK_1861,Q61,Digital Logic,[Digital Logic Item #61] Convert decimal number 224 into radix-5 (base-5) notation. (Variant B2),Understand,0.5,2,N/A,Easy,14
BANK_1862,Q62,Digital Logic,[Digital Logic Item #62] Convert radix-4 number 132 into radix-5 representation. (Variant B2),Understand,0.5,2,N/A,Easy,13
BANK_1863,Q63,Digital Logic,[Digital Logic Item #63] Multiply two IEEE-754 single precision floating point numbers P=0xC1800000 and Q=0x3F5C2EF4. (Variant B2),Understand,0.5,2,N/A,Easy,17
BANK_1864,Q64,Digital Logic,[Digital Logic Item #64] Detect arithmetic overflow when adding 5-bit signed 2's complement numbers A=01010 (+10) and B=11010 (-6). (Variant B2),Remember,0.98,1,when,Medium,21
BANK_1865,Q65,Digital Logic,[Digital Logic Item #65] Find the 16-bit 2's complement decimal equivalent of 1111 1111 1111 0101. (Variant B2),Understand,0.5,2,N/A,Easy,18
BANK_1866,Q66,Digital Logic,[Digital Logic Item #66] Calculate number of bits needed to represent a 64-digit decimal number in binary. (Variant B2),Apply,0.98,3,calculate,Medium,19
BANK_1867,Q67,Digital Logic,[Digital Logic Item #67] Count number of 1s in binary representation of (3 * 4096 + 15 * 256 + 5 * 16 + 3). (Variant B2),Understand,0.5,2,N/A,Medium,27
BANK_1868,Q68,Digital Logic,[Digital Logic Item #68] Find the base r such that (43)_r = (y3)_8 holds. (Variant B2),Understand,0.5,2,N/A,Easy,16
BANK_1869,Q69,Digital Logic,[Digital Logic Item #69] Convert decimal number -14.25 into IEEE-754 single precision hexadecimal format. (Variant B2),Understand,0.5,2,N/A,Easy,16
BANK_1870,Q70,Digital Logic,[Digital Logic Item #70] Perform binary subtraction: 1101101_2 - 101101_2 using 2's complement. (Variant B2),Understand,0.5,2,N/A,Easy,15
BANK_1871,Q71,Digital Logic,[Digital Logic Item #71] Represent decimal number -18.375 in IEEE-754 single precision format. (Variant B2),Understand,0.5,2,N/A,Easy,15
BANK_1872,Q72,Digital Logic,[Digital Logic Item #72] Convert binary string 1011 into its Gray code equivalent. (Variant B2),Understand,0.5,2,N/A,Easy,15
BANK_1873,Q73,Digital Logic,[Digital Logic Item #73] Perform BCD addition of 97 + 45 and show correction steps (+6 rule). (Variant B2),Understand,0.5,2,N/A,Easy,19
BANK_1874,Q74,Digital Logic,"[Digital Logic Item #74] Minimize Boolean expression F(A,B,C,D) = Sum_m(0,2,5,7,8,10,13,15) using 4-variable Karnaugh Map. (Variant B2)",Understand,0.5,2,N/A,Easy,16
BANK_1875,Q75,Digital Logic,"[Digital Logic Item #75] Find the number of essential prime implicants for Boolean function F(P,Q,R,S) = Sum_m(0,2,5,7,9,11) + d(3,8,10,12,14). (Variant B2)",Understand,0.5,2,N/A,Medium,21
BANK_1876,Q76,Digital Logic,"[Digital Logic Item #76] Simplify Product of Sums (POS) expression for f(w,x,y,z) = Sum_m(0,1,2,3,7,8,10) + d(5,6,11,15). (Variant B2)",Understand,0.5,2,N/A,Easy,18
BANK_1877,Q77,Digital Logic,[Digital Logic Item #77] Calculate minimum number of 2-input NAND gates required to implement a 2-input XOR gate. (Variant B2),Apply,0.98,3,calculate,Medium,20
BANK_1878,Q78,Digital Logic,[Digital Logic Item #78] Prove De Morgan's Law: (A + B)' = A' . B' using truth tables. (Variant B2),Understand,0.5,2,N/A,Medium,20
BANK_1879,Q79,Digital Logic,[Digital Logic Item #79] Calculate minimum size of multiplexer needed to implement any n-variable Boolean function with 1 inverter. (Variant B2),Apply,0.98,3,calculate,Medium,21
BANK_1880,Q80,Digital Logic,[Digital Logic Item #80] How many 3-to-8 line decoders are needed to construct a 6-to-64 line decoder without extra gates? (Variant B2),Apply,0.98,3,construct,Medium,22
BANK_1881,Q81,Digital Logic,"[Digital Logic Item #81] Design a 4-bit carry lookahead adder using AND, OR, XOR gates and calculate total propagation delay. (Variant B2)",Create,0.6,6,design,Medium,22
BANK_1882,Q82,Digital Logic,[Digital Logic Item #82] Find the number of select lines required for a 32-to-1 multiplexer. (Variant B2),Understand,0.5,2,N/A,Easy,17
BANK_1883,Q83,Digital Logic,[Digital Logic Item #83] Calculate minimum number of JK flip-flops needed to design a synchronous counter counting sequence 0-1-0-2-0-3. (Variant B2),Create,0.6,6,design,Medium,21
BANK_1884,Q84,Digital Logic,[Digital Logic Item #84] Calculate minimum number of D flip-flops required to design a MOD-258 counter. (Variant B2),Create,0.6,6,design,Hard,18
BANK_1885,Q85,Digital Logic,[Digital Logic Item #85] Determine the counting sequence of a 4-bit Johnson counter starting from 0000. (Variant B2),Apply,0.98,3,determine,Medium,18
BANK_1886,Q86,Digital Logic,[Digital Logic Item #86] Explain race-around condition in JK flip-flop and how master-slave architecture resolves it. (Variant B2),Create,0.6,6,architecture,Hard,18
BANK_1887,Q87,Digital Logic,[Digital Logic Item #87] Design a 3-bit synchronous up counter using T flip-flops and derive next-state equations. (Variant B2),Create,0.67,6,design,Hard,19
BANK_1888,Q88,Digital Logic,[Digital Logic Item #88] Design a sequence detector FSM that detects overlapping occurrences of string '1011'. (Variant B2),Create,0.98,6,design,Hard,18
BANK_1889,Q89,Digital Logic,[Digital Logic Item #89] Differentiate between Mealy and Moore Finite State Machine models with state transition diagrams. (Variant B2),Analyze,0.62,4,differentiate,Medium,19
BANK_1890,Q90,Digital Logic,"[Digital Logic Item #90] Design a 4-bit Arithmetic Logic Unit (ALU) supporting AND, OR, ADD, SUB, XOR operations with control lines. (Variant B2)",Create,0.98,6,design,Medium,23
BANK_1891,Q91,Digital Logic,[Digital Logic Item #91] Convert decimal number 224 into radix-5 (base-5) notation. (Variant B3),Understand,0.5,2,N/A,Easy,14
BANK_1892,Q92,Digital Logic,[Digital Logic Item #92] Convert radix-4 number 132 into radix-5 representation. (Variant B3),Understand,0.5,2,N/A,Easy,13
BANK_1893,Q93,Digital Logic,[Digital Logic Item #93] Multiply two IEEE-754 single precision floating point numbers P=0xC1800000 and Q=0x3F5C2EF4. (Variant B3),Understand,0.5,2,N/A,Easy,17
BANK_1894,Q94,Digital Logic,[Digital Logic Item #94] Detect arithmetic overflow when adding 5-bit signed 2's complement numbers A=01010 (+10) and B=11010 (-6). (Variant B3),Remember,0.98,1,when,Medium,21
BANK_1895,Q95,Digital Logic,[Digital Logic Item #95] Find the 16-bit 2's complement decimal equivalent of 1111 1111 1111 0101. (Variant B3),Understand,0.5,2,N/A,Easy,18
BANK_1896,Q96,Digital Logic,[Digital Logic Item #96] Calculate number of bits needed to represent a 64-digit decimal number in binary. (Variant B3),Apply,0.98,3,calculate,Medium,19
BANK_1897,Q97,Digital Logic,[Digital Logic Item #97] Count number of 1s in binary representation of (3 * 4096 + 15 * 256 + 5 * 16 + 3). (Variant B3),Understand,0.5,2,N/A,Medium,27
BANK_1898,Q98,Digital Logic,[Digital Logic Item #98] Find the base r such that (43)_r = (y3)_8 holds. (Variant B3),Understand,0.5,2,N/A,Easy,16
BANK_1899,Q99,Digital Logic,[Digital Logic Item #99] Convert decimal number -14.25 into IEEE-754 single precision hexadecimal format. (Variant B3),Understand,0.5,2,N/A,Easy,16
BANK_1900,Q100,Digital Logic,[Digital Logic Item #100] Perform binary subtraction: 1101101_2 - 101101_2 using 2's complement. (Variant B3),Understand,0.5,2,N/A,Easy,15
BANK_1901,Q101,Digital Logic,[Digital Logic Item #101] Represent decimal number -18.375 in IEEE-754 single precision format. (Variant B3),Understand,0.5,2,N/A,Easy,15
BANK_1902,Q102,Digital Logic,[Digital Logic Item #102] Convert binary string 1011 into its Gray code equivalent. (Variant B3),Understand,0.5,2,N/A,Easy,15
BANK_1903,Q103,Digital Logic,[Digital Logic Item #103] Perform BCD addition of 97 + 45 and show correction steps (+6 rule). (Variant B3),Understand,0.5,2,N/A,Easy,19
BANK_1904,Q104,Digital Logic,"[Digital Logic Item #104] Minimize Boolean expression F(A,B,C,D) = Sum_m(0,2,5,7,8,10,13,15) using 4-variable Karnaugh Map. (Variant B3)",Understand,0.5,2,N/A,Easy,16
BANK_1905,Q105,Digital Logic,"[Digital Logic Item #105] Find the number of essential prime implicants for Boolean function F(P,Q,R,S) = Sum_m(0,2,5,7,9,11) + d(3,8,10,12,14). (Variant B3)",Understand,0.5,2,N/A,Medium,21
BANK_1906,Q106,Digital Logic,"[Digital Logic Item #106] Simplify Product of Sums (POS) expression for f(w,x,y,z) = Sum_m(0,1,2,3,7,8,10) + d(5,6,11,15). (Variant B3)",Understand,0.5,2,N/A,Easy,18
BANK_1907,Q107,Digital Logic,[Digital Logic Item #107] Calculate minimum number of 2-input NAND gates required to implement a 2-input XOR gate. (Variant B3),Apply,0.98,3,calculate,Medium,20
BANK_1908,Q108,Digital Logic,[Digital Logic Item #108] Prove De Morgan's Law: (A + B)' = A' . B' using truth tables. (Variant B3),Understand,0.5,2,N/A,Medium,20
BANK_1909,Q109,Digital Logic,[Digital Logic Item #109] Calculate minimum size of multiplexer needed to implement any n-variable Boolean function with 1 inverter. (Variant B3),Apply,0.98,3,calculate,Medium,21
BANK_1910,Q110,Digital Logic,[Digital Logic Item #110] How many 3-to-8 line decoders are needed to construct a 6-to-64 line decoder without extra gates? (Variant B3),Apply,0.98,3,construct,Medium,22
BANK_1911,Q111,Digital Logic,"[Digital Logic Item #111] Design a 4-bit carry lookahead adder using AND, OR, XOR gates and calculate total propagation delay. (Variant B3)",Create,0.6,6,design,Medium,22
BANK_1912,Q112,Digital Logic,[Digital Logic Item #112] Find the number of select lines required for a 32-to-1 multiplexer. (Variant B3),Understand,0.5,2,N/A,Easy,17
BANK_1913,Q113,Digital Logic,[Digital Logic Item #113] Calculate minimum number of JK flip-flops needed to design a synchronous counter counting sequence 0-1-0-2-0-3. (Variant B3),Create,0.6,6,design,Medium,21
BANK_1914,Q114,Digital Logic,[Digital Logic Item #114] Calculate minimum number of D flip-flops required to design a MOD-258 counter. (Variant B3),Create,0.6,6,design,Hard,18
BANK_1915,Q115,Digital Logic,[Digital Logic Item #115] Determine the counting sequence of a 4-bit Johnson counter starting from 0000. (Variant B3),Apply,0.98,3,determine,Medium,18
BANK_1916,Q116,Digital Logic,[Digital Logic Item #116] Explain race-around condition in JK flip-flop and how master-slave architecture resolves it. (Variant B3),Create,0.6,6,architecture,Hard,18
BANK_1917,Q117,Digital Logic,[Digital Logic Item #117] Design a 3-bit synchronous up counter using T flip-flops and derive next-state equations. (Variant B3),Create,0.67,6,design,Hard,19
BANK_1918,Q118,Digital Logic,[Digital Logic Item #118] Design a sequence detector FSM that detects overlapping occurrences of string '1011'. (Variant B3),Create,0.98,6,design,Hard,18
BANK_1919,Q119,Digital Logic,[Digital Logic Item #119] Differentiate between Mealy and Moore Finite State Machine models with state transition diagrams. (Variant B3),Analyze,0.62,4,differentiate,Medium,19
BANK_1920,Q120,Digital Logic,"[Digital Logic Item #120] Design a 4-bit Arithmetic Logic Unit (ALU) supporting AND, OR, ADD, SUB, XOR operations with control lines. (Variant B3)",Create,0.98,6,design,Medium,23
BANK_1921,Q121,Digital Logic,[Digital Logic Item #121] Convert decimal number 224 into radix-5 (base-5) notation. (Variant B4),Understand,0.5,2,N/A,Easy,14
BANK_1922,Q122,Digital Logic,[Digital Logic Item #122] Convert radix-4 number 132 into radix-5 representation. (Variant B4),Understand,0.5,2,N/A,Easy,13
BANK_1923,Q123,Digital Logic,[Digital Logic Item #123] Multiply two IEEE-754 single precision floating point numbers P=0xC1800000 and Q=0x3F5C2EF4. (Variant B4),Understand,0.5,2,N/A,Easy,17
BANK_1924,Q124,Digital Logic,[Digital Logic Item #124] Detect arithmetic overflow when adding 5-bit signed 2's complement numbers A=01010 (+10) and B=11010 (-6). (Variant B4),Remember,0.98,1,when,Medium,21
BANK_1925,Q125,Digital Logic,[Digital Logic Item #125] Find the 16-bit 2's complement decimal equivalent of 1111 1111 1111 0101. (Variant B4),Understand,0.5,2,N/A,Easy,18
BANK_1926,Q126,Digital Logic,[Digital Logic Item #126] Calculate number of bits needed to represent a 64-digit decimal number in binary. (Variant B4),Apply,0.98,3,calculate,Medium,19
BANK_1927,Q127,Digital Logic,[Digital Logic Item #127] Count number of 1s in binary representation of (3 * 4096 + 15 * 256 + 5 * 16 + 3). (Variant B4),Understand,0.5,2,N/A,Medium,27
BANK_1928,Q128,Digital Logic,[Digital Logic Item #128] Find the base r such that (43)_r = (y3)_8 holds. (Variant B4),Understand,0.5,2,N/A,Easy,16
